vehicle_id,title,description,availability,state_of_vehicle,condition,price,url,image[0].url,image[1].url,make,model,year,mileage.value,mileage.unit,fuel_type,transmission,body_style,address.addr1,address.city,address.region,address.postal_code,address.country,latitude,longitude
108,CHEVROLET EQUINOX 1.5 T 4X4 PREMIER AT6 L18,CHEVROLET EQUINOX 1.5 T 4X4 PREMIER AT6 L18,AVAILABLE,USED,OTHER,33500000 ARS,https://caradvice.com.ar/autos/108,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F108%2F1763479759961.IMG-20251118-WA0163.jpg,"https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F108%2F1763479760770.IMG-20251118-WA0150.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F108%2F1763479761243.IMG-20251118-WA0166.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F108%2F1763479761559.IMG-20251118-WA0151.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F108%2F1763479762632.IMG-20251118-WA0165.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F108%2F1763479762963.IMG-20251118-WA0152.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F108%2F1763479763350.IMG-20251118-WA0153.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F108%2F1763479763564.IMG-20251118-WA0158.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F108%2F1763479765416.IMG-20251118-WA0159.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F108%2F1763479765418.IMG-20251118-WA0156.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F108%2F1763479765581.IMG-20251118-WA0160.jpg",CHEVROLET,EQUINOX,2019,68300,KM,GASOLINE,AUTOMATIC,SUV,Octavio Pinto 3024,Cordoba,Cordoba,5000,AR,-31.4167,-64.1833
109,RENAULT KANGOO 1.6 EXPRESS CONFORT 1 PLC L14,RENAULT KANGOO 1.6 EXPRESS CONFORT 1 PLC L14,AVAILABLE,USED,OTHER,20000000 ARS,https://caradvice.com.ar/autos/109,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F109%2F1757685685791.IMG-20250911-WA0154.jpg,"https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F109%2F1757685685885.IMG-20250911-WA0153.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F109%2F1757685685924.IMG-20250911-WA0161.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F109%2F1757685685949.IMG-20250911-WA0163.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F109%2F1757685686096.IMG-20250911-WA0164.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F109%2F1757685686290.IMG-20250911-WA0155.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F109%2F1757685686622.IMG-20250911-WA0159.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F109%2F1757685687335.IMG-20250911-WA0158.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F109%2F1757685687963.IMG-20250911-WA0162.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F109%2F1757685690171.IMG-20250911-WA0156.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F109%2F1757685690954.IMG-20250911-WA0165.jpg",RENAULT,KANGOO,2018,135600,KM,GASOLINE,MANUAL,VAN,Octavio Pinto 3024,Cordoba,Cordoba,5000,AR,-31.4167,-64.1833
110,JEEP COMPASS 1.3 T 270 LONGITUDE AT6 L21,JEEP COMPASS 1.3 T 270 LONGITUDE AT6 L21,AVAILABLE,USED,OTHER,44500000 ARS,https://caradvice.com.ar/autos/110,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F110%2F1767044157035.WhatsApp%20Image%202025-12-29%20at%2016.07.43%20(1).jpeg,"https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F110%2F1767044157098.WhatsApp%20Image%202025-12-29%20at%2016.07.44.jpeg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F110%2F1767044157256.WhatsApp%20Image%202025-12-29%20at%2016.07.43.jpeg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F110%2F1767044157472.WhatsApp%20Image%202025-12-29%20at%2016.07.43%20(2).jpeg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F110%2F1767044157571.WhatsApp%20Image%202025-12-29%20at%2016.07.42.jpeg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F110%2F1767044157644.WhatsApp%20Image%202025-12-29%20at%2016.07.44%20(1).jpeg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F110%2F1767044157710.WhatsApp%20Image%202025-12-29%20at%2016.07.45.jpeg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F110%2F1767044157809.WhatsApp%20Image%202025-12-29%20at%2016.07.45%20(1).jpeg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F110%2F1767044157879.WhatsApp%20Image%202025-12-29%20at%2016.07.47%20(2).jpeg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F110%2F1767044157969.WhatsApp%20Image%202025-12-29%20at%2016.07.46%20(1).jpeg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F110%2F1767044158064.WhatsApp%20Image%202025-12-29%20at%2016.07.47%20(1).jpeg",JEEP,COMPASS,2023,22200,KM,GASOLINE,AUTOMATIC,SUV,Octavio Pinto 3024,Cordoba,Cordoba,5000,AR,-31.4167,-64.1833
111,RENAULT KARDIAN 1.6 EVOLUTION L24,RENAULT KARDIAN 1.6 EVOLUTION L24,AVAILABLE,USED,OTHER,36000000 ARS,https://caradvice.com.ar/autos/111,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F111%2F1760454701953.IMG-20251014-WA0124.jpg,"https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F111%2F1760454702037.IMG-20251014-WA0128.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F111%2F1760454702086.IMG-20251014-WA0125.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F111%2F1760454702115.IMG-20251014-WA0130.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F111%2F1760454702434.IMG-20251014-WA0126.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F111%2F1760454702639.IMG-20251014-WA0127.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F111%2F1760454702806.IMG-20251014-WA0139.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F111%2F1760454702928.IMG-20251014-WA0138.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F111%2F1760454703033.IMG-20251014-WA0131.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F111%2F1760454703186.IMG-20251014-WA0132.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F111%2F1760454703407.IMG-20251014-WA0135.jpg",RENAULT,KARDIAN,2024,1000,KM,GASOLINE,MANUAL,SUV,Octavio Pinto 3024,Cordoba,Cordoba,5000,AR,-31.4167,-64.1833
112,VOLKSWAGEN AMAROK 3.0 TD V6 258HP 4X4 DC EXTREME AT L20,VOLKSWAGEN AMAROK 3.0 TD V6 258HP 4X4 DC EXTREME AT L20,AVAILABLE,USED,OTHER,53500000 ARS,https://caradvice.com.ar/autos/112,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F112%2F1756336300208.4bc95f1f-dad1-4f0d-be75-06fae71cdabf.JPG,"https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F112%2F1756336300482.54590b88-a90c-4201-88c5-0f4210e75805.JPG,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F112%2F1756336300538.484fa4e8-76f1-4620-bd46-87b2ed4ba493.JPG,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F112%2F1756336300574.d123f8f2-c871-475a-af0f-f66555ae4db3.JPG,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F112%2F1756336300600.909c46b9-3405-44ec-bf20-0c91a004c547.JPG,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F112%2F1756336300628.c6dbd821-d952-48de-87c9-fea4a1c0a139.JPG,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F112%2F1756336300651.b099d2e7-1701-444f-bb21-9cc2e080da82.JPG,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F112%2F1756336300673.5ddf477b-63dc-4387-9803-325569c9c78a.JPG,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F112%2F1756336300705.7d542d11-085e-4ee2-a0cc-5effc66c05e8.JPG,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F112%2F1756336300734.9d04e972-b808-490a-aab4-0303c65b453b.JPG,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F112%2F1756336300762.90d67704-4c4e-4c77-bc29-accac9a5648a.JPG",VOLKSWAGEN,AMAROK,2021,110000,KM,DIESEL,AUTOMATIC,PICKUP,Octavio Pinto 3024,Cordoba,Cordoba,5000,AR,-31.4167,-64.1833
113,VOLKSWAGEN AMAROK 2.0 TD 180HP 4X4 DC HIGHLINE L17,VOLKSWAGEN AMAROK 2.0 TD 180HP 4X4 DC HIGHLINE L17,AVAILABLE,USED,OTHER,47000000 ARS,https://caradvice.com.ar/autos/113,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F113%2F1758733791765.IMG-20250924-WA0267.jpg,"https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F113%2F1758733791826.IMG-20250924-WA0266.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F113%2F1758733792013.IMG-20250924-WA0280.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F113%2F1758733792265.IMG-20250924-WA0277.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F113%2F1758733792452.IMG-20250924-WA0274.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F113%2F1758733792615.IMG-20250924-WA0279.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F113%2F1758733792769.IMG-20250924-WA0268.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F113%2F1758733792966.IMG-20250924-WA0270.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F113%2F1758733793178.IMG-20250924-WA0271.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F113%2F1758733793368.IMG-20250924-WA0272.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F113%2F1758733793515.IMG-20250924-WA0273.jpg",VOLKSWAGEN,AMAROK,2023,100000,KM,DIESEL,MANUAL,PICKUP,Octavio Pinto 3024,Cordoba,Cordoba,5000,AR,-31.4167,-64.1833
114,VOLKSWAGEN UP! 1.0 HIGHLINE 5P L17,VOLKSWAGEN UP! 1.0 HIGHLINE 5P L17,AVAILABLE,USED,OTHER,17400000 ARS,https://caradvice.com.ar/autos/114,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F114%2F1746651271184.27624318-c2c9-4dc0-862d-e1b686d3070c.JPG,"https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F114%2F1746651271271.6a0e41af-0973-466c-bbc2-df9b419480c7.JPG,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F114%2F1746651271318.937b343e-cdc9-4301-8f6b-5ccba0263bd2.JPG,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F114%2F1746651271404.a323f7a7-b518-40c2-988a-b7f3c9b21538.JPG,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F114%2F1746651271460.1901485c-5795-4847-8254-3b8de5c8f392.JPG,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F114%2F1746651271491.5545d4a9-4674-4e8f-81dc-cb20c326aae9.JPG,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F114%2F1746651271514.3c46d80b-7fc7-40f8-9df5-1a52a82061c7.JPG,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F114%2F1746651271563.47bf0d3d-6b74-40d4-88c8-be4f5e708720.JPG,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F114%2F1746651271616.52de7570-ab4e-43e4-ad49-4c5e29cb1dd6.JPG,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F114%2F1746651271631.260e70ac-acd2-470c-b45e-e625fbbfa230.JPG,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F114%2F1746651271648.714d57b7-6d82-49a0-a722-b071b3a2874e.JPG",VOLKSWAGEN,UP!,2017,89000,KM,GASOLINE,MANUAL,HATCHBACK,Octavio Pinto 3024,Cordoba,Cordoba,5000,AR,-31.4167,-64.1833
115,TOYOTA COROLLA 1.8 XEI PACK CVT L14,TOYOTA COROLLA 1.8 XEI PACK CVT L14,AVAILABLE,USED,OTHER,17500 USD,https://caradvice.com.ar/autos/115,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F115%2F1766433051205.WhatsApp%20Image%202025-12-22%20at%2015.09.58%20(1).jpeg,"https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F115%2F1766433051375.WhatsApp%20Image%202025-12-22%20at%2015.09.59.jpeg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F115%2F1766433051432.WhatsApp%20Image%202025-12-22%20at%2015.09.57.jpeg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F115%2F1766433051455.WhatsApp%20Image%202025-12-22%20at%2015.09.59%20(1).jpeg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F115%2F1766433051461.WhatsApp%20Image%202025-12-22%20at%2015.09.58.jpeg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F115%2F1766433051484.WhatsApp%20Image%202025-12-22%20at%2015.09.58%20(2).jpeg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F115%2F1766433051506.WhatsApp%20Image%202025-12-22%20at%2015.09.59%20(2).jpeg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F115%2F1766433051530.WhatsApp%20Image%202025-12-22%20at%2015.10.00%20(1).jpeg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F115%2F1766433051576.WhatsApp%20Image%202025-12-22%20at%2015.10.02%20(1).jpeg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F115%2F1766433051585.WhatsApp%20Image%202025-12-22%20at%2015.10.01.jpeg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F115%2F1766433051592.WhatsApp%20Image%202025-12-22%20at%2015.10.04.jpeg",TOYOTA,COROLLA,2015,140500,KM,GASOLINE,AUTOMATIC,SEDAN,Octavio Pinto 3024,Cordoba,Cordoba,5000,AR,-31.4167,-64.1833
116,CITROEN C3 1.6 VTI FEEL AT L17,CITROEN C3 1.6 VTI FEEL AT L17,AVAILABLE,USED,OTHER,19500000 ARS,https://caradvice.com.ar/autos/116,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F116%2F1759951365976.IMG-20251008-WA0392.jpg,"https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F116%2F1759951366143.IMG-20251008-WA0397.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F116%2F1759951366311.IMG-20251008-WA0391.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F116%2F1759951366384.IMG-20251008-WA0395.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F116%2F1759951366489.IMG-20251008-WA0390.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F116%2F1759951366560.IMG-20251008-WA0393.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F116%2F1759951366641.IMG-20251008-WA0400.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F116%2F1759951366707.IMG-20251008-WA0406.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F116%2F1759951366925.IMG-20251008-WA0408.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F116%2F1759951367192.IMG-20251008-WA0394.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F116%2F1759951367311.IMG-20251008-WA0398.jpg",CITROEN,C3,2018,96300,KM,GASOLINE,AUTOMATIC,HATCHBACK,Octavio Pinto 3024,Cordoba,Cordoba,5000,AR,-31.4167,-64.1833
117,VOLKSWAGEN SURAN 1.6 TRENDLINE L15,VOLKSWAGEN SURAN 1.6 TRENDLINE L15,AVAILABLE,USED,OTHER,16300000 ARS,https://caradvice.com.ar/autos/117,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F117%2F1751476850879.54eb1623-4052-490a-beb1-e56dc71a2678.JPG,"https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F117%2F1751476851113.907e478f-4190-4462-88d9-e6c610f5b2b5.JPG,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F117%2F1751476851284.b3f21f3f-6fd1-4bc5-8293-3ea228243206.JPG,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F117%2F1751476851398.1b9be13f-68f2-451b-9a15-b18c68b8df2c.JPG,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F117%2F1751476851467.e38c1375-8296-4610-86b5-db49b5c8aff9.JPG,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F117%2F1751476851519.ca15a75e-6d03-478d-821a-d30a9e3bebfd.JPG,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F117%2F1751476851602.1da1d5ab-6f51-4121-9430-0407b104e392.JPG,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F117%2F1751476851641.4cc3e2ac-34d8-4fee-943e-cdac9185bee3.JPG,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F117%2F1751476851670.9a96c0ae-108f-4187-a071-955b8ab15cde.JPG,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F117%2F1751476851690.39f5691c-64bf-456f-8ba3-154c9d986d41.JPG,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F117%2F1751476851730.185a3eec-a896-45a8-8da2-887107052c25.JPG",VOLKSWAGEN,SURAN,2015,167000,KM,GASOLINE,MANUAL,SUV,Octavio Pinto 3024,Cordoba,Cordoba,5000,AR,-31.4167,-64.1833
118,BMW 125 I SPORT AT 3P,BMW 125 I SPORT AT 3P,AVAILABLE,USED,OTHER,24900 USD,https://caradvice.com.ar/autos/118,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F118%2F1764961957533.IMG-20251205-WA0346.jpg,"https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F118%2F1764961957559.IMG-20251205-WA0349.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F118%2F1764961957642.IMG-20251205-WA0350.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F118%2F1764961957731.IMG-20251205-WA0347.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F118%2F1764961957831.IMG-20251205-WA0345.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F118%2F1764961957942.IMG-20251205-WA0351.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F118%2F1764961958066.IMG-20251205-WA0352.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F118%2F1764961958201.IMG-20251205-WA0354.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F118%2F1764961958348.IMG-20251205-WA0355.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F118%2F1764961958551.IMG-20251205-WA0356.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F118%2F1764961958674.IMG-20251205-WA0348.jpg",BMW,125,2013,184000,KM,GASOLINE,AUTOMATIC,HATCHBACK,Octavio Pinto 3024,Cordoba,Cordoba,5000,AR,-31.4167,-64.1833
119,RENAULT LOGAN II 1.6 16V INTENS CVT,RENAULT LOGAN II 1.6 16V INTENS CVT,AVAILABLE,USED,OTHER,21000000 ARS,https://caradvice.com.ar/autos/119,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F119%2F1763406243590.IMG-20251117-WA0470.jpg,"https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F119%2F1763406243608.IMG-20251117-WA0483.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F119%2F1763406243712.IMG-20251117-WA0469.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F119%2F1763406243789.IMG-20251117-WA0482.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F119%2F1763406243886.IMG-20251117-WA0471.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F119%2F1763406244000.IMG-20251117-WA0486.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F119%2F1763406244097.IMG-20251117-WA0472.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F119%2F1763406244256.IMG-20251117-WA0475.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F119%2F1763406244406.IMG-20251117-WA0476.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F119%2F1763406244472.IMG-20251117-WA0478.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F119%2F1763406244687.IMG-20251117-WA0479.jpg",RENAULT,LOGAN,2020,107000,KM,GASOLINE,AUTOMATIC,SEDAN,Octavio Pinto 3024,Cordoba,Cordoba,5000,AR,-31.4167,-64.1833
